Link,Headline,Date,Description
https://www.cnn.com/2024/01/18/politics/trump-presidential-immunity/index.html,Trump again argues presidents should have immunity from prosecution even if they commit crimes,"Jan 18, 2024","Former President Donald Trump on Thursday said presidents of the United States should have full immunity from prosecution even if they “cross the line” while in office, pushing his claims even further as he awaits a highly anticipated ruling from a ..."
https://www.cnn.com/2024/01/18/politics/trump-birtherism-haley-what-matters/index.html,Trump keeps returning to his birther playbook,"Jan 18, 2024","It is a well-worn page in former President Donald Trump’s playbook to sharply attack his political rivals with insults, conspiracy theories and nicknames to make them seem different from the White voters who primarily make up the GOP base."
https://www.cnn.com/2024/01/18/politics/supreme-court-upending-january-6-rioters-trump/index.html,"Supreme Court action already upending January 6 rioter sentencings, being looked at by Trump defense","Jan 18, 2024",The Supreme Court’s recent decision to take a case challenging how the Justice Department prosecutes January 6 rioters has already put on hold several rioters’ sentencings and could affect hundreds more cases — including Donald Trump’s.
https://www.cnn.com/2024/01/18/politics/nikki-haley-town-hall-new-hampshire/index.html,5 things to watch for at Nikki Haley’s CNN town hall in New Hampshire,"Jan 18, 2024",Nikki Haley is set to participate in a CNN town hall Thursday just days before a New Hampshire primary that she hopes will shake loose Donald Trump’s hold on the 2024 Republican race.
https://www.cnn.com/2024/01/18/politics/trump-court-2024-campaign-analysis/index.html,Trump’s New Hampshire strategy – insults and court histrionics,"Jan 17, 2024",Donald Trump is unveiling a two-pronged strategy to claim a second big election victory in New Ham﻿pshire’s primary next week that he hopes will quickly end the GOP nominating race.
https://www.cnn.com/2024/01/17/politics/new-hampshire-primary-trump-haley/index.html,Trump escalates attacks on Haley as he seeks New Hampshire knockout,"Jan 17, 2024","Donald Trump is seeking to deliver a knockout blow to Nikki Haley in New Hampshire’s Republican primary, deploying racist dog whistles against the former South Carolina governor as the former president ramps up his campaign schedule ..."
https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-01-17-24/index.html,"January 17, 2024 Israel-Hamas war","Jan 17, 2024","The US carried out another round of strikes in Yemen against the Houthis, according to two US officials, marking the fourth time the US has struck the Iran-backed rebel group in less than a week."
https://www.cnn.com/politics/live-news/election-campaign-news-01-17-24/index.html,January 17 - 2024 campaign updates,"Jan 17, 2024",Former President Donald Trump and GOP rivals Ron DeSantis and Nikki Haley are making their final appeals to New Hampshire voters ahead of next week’s primary.
https://www.cnn.com/politics/live-news/trump-defamation-trial-e-jean-carroll-01-17-24/index.html,January 17 - Trump’s trial in E. Jean Carroll defamation case,"Jan 17, 2024",A jury will be asked to decide how much in damages former President Donald Trump must pay E. Jean Carroll for his 2019 defamatory statements about Carroll’s sexual assault allegations.
https://www.cnn.com/2024/01/17/politics/takeaways-e-jean-carroll-testimony-trump-defamation-trial/index.html,Takeaways from E. Jean Carroll’s testimony at a contentious Day 2 of the Trump defamation trial,"Jan 17, 2024","Donald Trump clashed in court Wednesday with yet another judge overseeing one of his trials, after the judge in his civil defamation case threatened to remove the former president for making comments that could be overheard by the jury while his ..."
https://www.cnn.com/2024/01/17/opinions/trump-cultural-phenomenon-too-zelizer/index.html,Opinion: What’s really working for Trump,"Jan 17, 2024","For his passionate legion of supporters, Donald Trump is more than a politician. He is like a sports team or a rock band that helps define who they are as much as the families and communities to which they belong."
https://www.cnn.com/2024/01/17/politics/stefanik-trump-campaign-new-hampshire/index.html,"Elise Stefanik to campaign with Trump in New Hampshire, amid veepstakes speculation","Jan 17, 2024","House GOP Conference Chair Elise Stefanik is slated to campaign with Donald Trump in New Hampshire later this week, according to GOP sources, in an appearance that is certain to fuel speculation she is auditioning to become Trump’s running mate."
https://www.cnn.com/2024/01/17/business/jamie-dimon-trump-maga/index.html,Jamie Dimon: Trump was right about key issues and bashing MAGA will hurt Biden,"Jan 17, 2024","Jamie Dimon has a warning for Democrats: Don’t dismiss Trump supporters as people who are exclusively attracted to his personality. Former President Donald Trump was right about some critical issues, the JPMorgan CEO says."
https://www.cnn.com/2024/01/16/politics/roger-stone-investigation-democrats/index.html,"Law enforcement investigating remarks allegedly made by Roger Stone appearing to discuss assassinating Democrats, sources say","Jan 17, 2024","US Capitol Police is investigating comments made by pro-Trump political operative Roger Stone in the weeks before the 2020 election in which he appears to discuss assassinating two well-known House Democrats, two sources familiar with the ..."
https://www.cnn.com/2024/01/17/politics/maine-14th-amendment-trump/index.html,Maine judge defers decision on Trump ballot question until Supreme Court rules,"Jan 17, 2024",A Maine judge on Wednesday told state election officials to wait for the US Supreme Court to rule on Donald Trump’s eligibility for the 2024 ballot.
https://www.cnn.com/2024/01/16/politics/trump-attacks-haley-birth-name/index.html,Trump attacks Haley while referring to her by her first name Nimarata,"Jan 17, 2024","Former President Donald Trump on Tuesday went after Nikki Haley while referring to her by her first name, Nimarata, in the latest example of Trump using racist dog whistles to attack his GOP presidential rival."
https://www.cnn.com/2024/01/17/politics/nikki-haley-ron-desantis-new-hampshire/index.html,DeSantis and Haley face daunting and uncertain paths as Trump continues to dominate,"Jan 16, 2024",GOP presidential candidates Ron DeSantis and Nikki Haley are rushing to redefine their paths to viability after former President Donald Trump’s resounding victory in the Iowa caucuses crushed their cases to the next round of GOP voters.
https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-01-16-24/index.html,"January 16, 2024 Israel-Hamas war","Jan 16, 2024",Israel’s defense minister says the intensive stage of the country’s military offensive in Gaza will “end soon.” Follow live updates.
https://www.cnn.com/2024/01/16/politics/takeaways-town-hall-ron-desantis/index.html,Takeaways from CNN’s New Hampshire town hall with Ron DeSantis,"Jan 17, 2024",Florida Gov. Ron DeSantis warned in a CNN town hall Tuesday night that Republicans are “going to lose” the 2024 election if they nominate former President Donald Trump.
https://www.cnn.com/politics/live-news/desantis-town-hall-01-16-24/index.html,CNN town hall with Ron DeSantis,"Jan 16, 2024","Republican presidential candidate Ron DeSantis participated in a live CNN town hall in New Hampshire tonight, one week before the state’s primary and a day after the Iowa caucuses. Follow here for the latest."
https://www.cnn.com/2024/01/16/politics/trump-white-house-records-mar-a-lago-documents-case/index.html,Trump wants to pry into White House records in bid to argue politics in his Mar-a-Lago documents case,"Jan 16, 2024","Donald Trump’s legal team is asking for access to Biden-era White House records, including from the National Security Council and the White House Counsel’s Office, as he attempts to build a defense against charges he mishandled more than 30 ..."
https://www.cnn.com/2024/01/16/opinions/trump-haley-desantis-iowa-caucuses-results/index.html,"Opinion: Biden’s supporters need to get real about Trump, and fast","Jan 16, 2024",Donald Trump’s main competitors analyze the state of the race coming out of the Iowa caucuses.
https://www.cnn.com/politics/live-news/iowa-caucuses-01-15-24/index.html,The latest on the Iowa caucuses and 2024 primary campaign,"Jan 16, 2024","Former President Donald Trump won the Iowa caucuses, cementing his front-runner status in the GOP field. Follow here for the latest live news updates and analysis."
https://www.cnn.com/2024/01/16/politics/republican-reaction-trump-iowa-win/index.html,Capitol Hill GOP unease lingers about Trump’s march to nomination,"Jan 16, 2024",A growing number of Republicans on Capitol Hill are lining up behind former President Donald Trump as he marches toward the GOP presidential nomination.
https://www.cnn.com/politics/live-news/trump-defamation-trial-e-jean-carroll-01-16-24/index.html,Trump’s trial in E. Jean Carroll defamation case begins,"Jan 16, 2024",A jury will be asked to decide how much in damages former President Donald Trump must pay E. Jean Carroll for his 2019 defamatory statements about Carroll’s sexual assault allegations. Follow the latest here.
